name,explanation,group,group_name,element_alphabetic_value,element_numeric_value,page_nr,row,col,img_url
|Press to hdst. with str. body and str. arms or from sup. lever (2 s.). by dea) tal (|II|Strength elements and hold elements (2 sec.)|C|0.3|90|1|3|./img/elements/rings/page-90-row-1-col-3.png
|Press to hdst. with str. body and str. arms from swallow (2 s.).|II|Strength elements and hold elements (2 sec.)|D|0.4|90|1|4|./img/elements/rings/page-90-row-1-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|90|1|5|./img/elements/rings/page-90-row-1-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|90|1|6|./img/elements/rings/page-90-row-1-col-6.png
|Slow roll fwd. piked with bent arms, to support.|II|Strength elements and hold elements (2 sec.)|A|0.1|90|2|1|./img/elements/rings/page-90-row-2-col-1.png
|Slow roll fwd. straight with bent arms, to sup-|II|Strength elements and hold elements (2 sec.)|B|0.2|90|2|2|./img/elements/rings/page-90-row-2-col-2.png
|Slow roll fwd. straight to handstand (2 s.).|II|Strength elements and hold elements (2 sec.)|C|0.3|90|2|3|./img/elements/rings/page-90-row-2-col-3.png
|Slow roll fd, straight to inverted cross (2 s.). es I aQt of|II|Strength elements and hold elements (2 sec.)|D|0.4|90|2|4|./img/elements/rings/page-90-row-2-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|90|2|5|./img/elements/rings/page-90-row-2-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|90|2|6|./img/elements/rings/page-90-row-2-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|90|3|1|./img/elements/rings/page-90-row-3-col-1.png
|Slow roll bwd. slowly and straight. body to L sit (2s).|II|Strength elements and hold elements (2 sec.)|B|0.2|90|3|2|./img/elements/rings/page-90-row-3-col-2.png
|Slow roll fwd. straight to cross or L-cross (2 s.)..|II|Strength elements and hold elements (2 sec.)|C|0.3|90|3|3|./img/elements/rings/page-90-row-3-col-3.png
||II|Strength elements and hold elements (2 sec.)|D|0.4|90|3|4|./img/elements/rings/page-90-row-3-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|90|3|5|./img/elements/rings/page-90-row-3-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|90|3|6|./img/elements/rings/page-90-row-3-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|90|4|1|./img/elements/rings/page-90-row-4-col-1.png
||II|Strength elements and hold elements (2 sec.)|B|0.2|90|4|2|./img/elements/rings/page-90-row-4-col-2.png
||II|Strength elements and hold elements (2 sec.)|C|0.3|90|4|3|./img/elements/rings/page-90-row-4-col-3.png
||II|Strength elements and hold elements (2 sec.)|D|0.4|90|4|4|./img/elements/rings/page-90-row-4-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|90|4|5|./img/elements/rings/page-90-row-4-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|90|4|6|./img/elements/rings/page-90-row-4-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|91|1|1|./img/elements/rings/page-91-row-1-col-1.png
|Vertical pull up with bent arms to hanging scale rearways (2 s.).|II|Strength elements and hold elements (2 sec.)|B|0.2|91|1|2|./img/elements/rings/page-91-row-1-col-2.png
|Vertical pull up with straight arms to hanging scale rearways (2 s.).|II|Strength elements and hold elements (2 sec.)|C|0.3|91|1|3|./img/elements/rings/page-91-row-1-col-3.png
|Slow Roll bwd. with-straight body to cross or | rr oral|II|Strength elements and hold elements (2 sec.)|D|0.4|91|1|4|./img/elements/rings/page-91-row-1-col-4.png
Tay|Azarian to V Cross (2 s.).|II|Strength elements and hold elements (2 sec.)|E|0.5|91|1|5|./img/elements/rings/page-91-row-1-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|91|1|6|./img/elements/rings/page-91-row-1-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|91|2|1|./img/elements/rings/page-91-row-2-col-1.png
|Fr. cross or L-cr., move fwd. to back lever (2s.).|II|Strength elements and hold elements (2 sec.)|B|0.2|91|2|2|./img/elements/rings/page-91-row-2-col-2.png
||II|Strength elements and hold elements (2 sec.)|C|0.3|91|2|3|./img/elements/rings/page-91-row-2-col-3.png
Nakayama|From or through hanging scale rearways, pull to cross or L-cross (2 s.).|II|Strength elements and hold elements (2 sec.)|D|0.4|91|2|4|./img/elements/rings/page-91-row-2-col-4.png
NG Kiu Chung||II|Strength elements and hold elements (2 sec.)|E|0.5|91|2|5|./img/elements/rings/page-91-row-2-col-5.png
|Through hanging scale rearways (no hold re- quired) pull with str. body through cross to inv. swallow (2 s.).|II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|91|2|6|./img/elements/rings/page-91-row-2-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|91|3|1|./img/elements/rings/page-91-row-3-col-1.png
|From hdst., lower horiz. to back lever (2 s.).|II|Strength elements and hold elements (2 sec.)|B|0.2|91|3|2|./img/elements/rings/page-91-row-3-col-2.png
Li Xiaoshuang|From sup. or cross, lower slowly to hang, and pull with str. arms to cross (2 s.)|II|Strength elements and hold elements (2 sec.)|C|0.3|91|3|3|./img/elements/rings/page-91-row-3-col-3.png
|(2s,). Vertical pull up to cross or L-cross (2 s.). (2s,).|II|Strength elements and hold elements (2 sec.)|D|0.4|91|3|4|./img/elements/rings/page-91-row-3-col-4.png
|From planche, lower horiz. and slowly to hang- ing scale rw. and press to swallow (2 s.) or from swallow same to planche or planche to planche.|II|Strength elements and hold elements (2 sec.)|E|0.5|91|3|5|./img/elements/rings/page-91-row-3-col-5.png
2s.|Etablissement en force, a hironde! inversee (2s.) From hang vertical pull up, slowly with straight arms through cross to inverted swallow (2 s.). | toy|II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|91|3|6|./img/elements/rings/page-91-row-3-col-6.png
||II|Strength elements and hold elements (2 sec.)|A|0.1|91|4|1|./img/elements/rings/page-91-row-4-col-1.png
|From handstand, lower slowly through inverted cross to inverted hang.|II|Strength elements and hold elements (2 sec.)|B|0.2|91|4|2|./img/elements/rings/page-91-row-4-col-2.png
||II|Strength elements and hold elements (2 sec.)|C|0.3|91|4|3|./img/elements/rings/page-91-row-4-col-3.png
|From swallow, press to support scale (2 s.).|II|Strength elements and hold elements (2 sec.)|D|0.4|91|4|4|./img/elements/rings/page-91-row-4-col-4.png
|From swallow, lower slowly to hanging scale, press to swallow (2 s.).|II|Strength elements and hold elements (2 sec.)|E|0.5|91|4|5|./img/elements/rings/page-91-row-4-col-5.png
|From hanging scale rw. press to swallow (als to Support Scale) (2 s.). fof of.|II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|91|4|6|./img/elements/rings/page-91-row-4-col-6.png
|Uprise fwd. to support.|I|Kip and swing elements & swings through or to handstand|A|0.1|85|1|1|./img/elements/rings/page-85-row-1-col-1.png
||I|Kip and swing elements & swings through or to handstand|B|0.2|85|1|2|./img/elements/rings/page-85-row-1-col-2.png
||I|Kip and swing elements & swings through or to handstand|C|0.3|85|1|3|./img/elements/rings/page-85-row-1-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|85|1|4|./img/elements/rings/page-85-row-1-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|85|1|5|./img/elements/rings/page-85-row-1-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|85|1|6|./img/elements/rings/page-85-row-1-col-6.png
|From any support scale, swallow or swing bwd in support, roll forward to bwd swing in hang. | 1 to,|I|Kip and swing elements & swings through or to handstand|A|0.1|85|2|1|./img/elements/rings/page-85-row-2-col-1.png
|#1 and counter salto fwd. to bwd swing in hang.|I|Kip and swing elements & swings through or to handstand|B|0.2|85|2|2|./img/elements/rings/page-85-row-2-col-2.png
||I|Kip and swing elements & swings through or to handstand|C|0.3|85|2|3|./img/elements/rings/page-85-row-2-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|85|2|4|./img/elements/rings/page-85-row-2-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|85|2|5|./img/elements/rings/page-85-row-2-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|85|2|6|./img/elements/rings/page-85-row-2-col-6.png
||I|Kip and swing elements & swings through or to handstand|A|0.1|85|3|1|./img/elements/rings/page-85-row-3-col-1.png
||I|Kip and swing elements & swings through or to handstand|B|0.2|85|3|2|./img/elements/rings/page-85-row-3-col-2.png
||I|Kip and swing elements & swings through or to handstand|C|0.3|85|3|3|./img/elements/rings/page-85-row-3-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|85|3|4|./img/elements/rings/page-85-row-3-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|85|3|5|./img/elements/rings/page-85-row-3-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|85|3|6|./img/elements/rings/page-85-row-3-col-6.png
|From hang, felge upward to support.|I|Kip and swing elements & swings through or to handstand|A|0.1|85|4|1|./img/elements/rings/page-85-row-4-col-1.png
|Swing fwd, through hdst.|I|Kip and swing elements & swings through or to handstand|B|0.2|85|4|2|./img/elements/rings/page-85-row-4-col-2.png
|Tucked double felge bwd. to hang.|I|Kip and swing elements & swings through or to handstand|C|0.3|85|4|3|./img/elements/rings/page-85-row-4-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|85|4|4|./img/elements/rings/page-85-row-4-col-4.png
|Straight double felge bwd. to hang. \t | p Se \ ||I|Kip and swing elements & swings through or to handstand|E|0.5|85|4|5|./img/elements/rings/page-85-row-4-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|85|4|6|./img/elements/rings/page-85-row-4-col-6.png
||I|Kip and swing elements & swings through or to handstand|A|0.1|88|1|1|./img/elements/rings/page-88-row-1-col-1.png
|Back kip or roll bw str. with bent arms to hand- stand (2 s.). Hy f De ~ a)|I|Kip and swing elements & swings through or to handstand|B|0.2|88|1|2|./img/elements/rings/page-88-row-1-col-2.png
|Swing bwd. or giant swing fwd to hdst. (2 s.).|I|Kip and swing elements & swings through or to handstand|C|0.3|88|1|3|./img/elements/rings/page-88-row-1-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|88|1|4|./img/elements/rings/page-88-row-1-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|88|1|5|./img/elements/rings/page-88-row-1-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|88|1|6|./img/elements/rings/page-88-row-1-col-6.png
||I|Kip and swing elements & swings through or to handstand|A|0.1|88|2|1|./img/elements/rings/page-88-row-2-col-1.png
||I|Kip and swing elements & swings through or to handstand|B|0.2|88|2|2|./img/elements/rings/page-88-row-2-col-2.png
|Uprise bwd. or giant swing to handstand (2 s.).|I|Kip and swing elements & swings through or to handstand|C|0.3|88|2|3|./img/elements/rings/page-88-row-2-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|88|2|4|./img/elements/rings/page-88-row-2-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|88|2|5|./img/elements/rings/page-88-row-2-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|88|2|6|./img/elements/rings/page-88-row-2-col-6.png
||I|Kip and swing elements & swings through or to handstand|A|0.1|88|3|1|./img/elements/rings/page-88-row-3-col-1.png
|).De Tappul elan a | appul renverse (2 s.). From support swing bwd. to handstand (2 s.).|I|Kip and swing elements & swings through or to handstand|B|0.2|88|3|2|./img/elements/rings/page-88-row-3-col-2.png
|Honma and swing bwd. to handstand (2 s.).|I|Kip and swing elements & swings through or to handstand|C|0.3|88|3|3|./img/elements/rings/page-88-row-3-col-3.png
|Honma str. and swing bwd. to handstand (2 s.).|I|Kip and swing elements & swings through or to handstand|D|0.4|88|3|4|./img/elements/rings/page-88-row-3-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|88|3|5|./img/elements/rings/page-88-row-3-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|88|3|6|./img/elements/rings/page-88-row-3-col-6.png
||I|Kip and swing elements & swings through or to handstand|A|0.1|88|4|1|./img/elements/rings/page-88-row-4-col-1.png
||I|Kip and swing elements & swings through or to handstand|B|0.2|88|4|2|./img/elements/rings/page-88-row-4-col-2.png
||I|Kip and swing elements & swings through or to handstand|C|0.3|88|4|3|./img/elements/rings/page-88-row-4-col-3.png
||I|Kip and swing elements & swings through or to handstand|D|0.4|88|4|4|./img/elements/rings/page-88-row-4-col-4.png
||I|Kip and swing elements & swings through or to handstand|E|0.5|88|4|5|./img/elements/rings/page-88-row-4-col-5.png
||I|Kip and swing elements & swings through or to handstand|F/G/H|0.6|88|4|6|./img/elements/rings/page-88-row-4-col-6.png
|L-sit (2 s.) or straddled L-sit (2 s.).|II|Strength elements and hold elements (2 sec.)|A|0.1|89|1|1|./img/elements/rings/page-89-row-1-col-1.png
||II|Strength elements and hold elements (2 sec.)|B|0.2|89|1|2|./img/elements/rings/page-89-row-1-col-2.png
|Inverted cross (2 s.).|II|Strength elements and hold elements (2 sec.)|C|0.3|89|1|3|./img/elements/rings/page-89-row-1-col-3.png
|Press from inverted cross to handstand (2 s.).|II|Strength elements and hold elements (2 sec.)|D|0.4|89|1|4|./img/elements/rings/page-89-row-1-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|89|1|5|./img/elements/rings/page-89-row-1-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|89|1|6|./img/elements/rings/page-89-row-1-col-6.png
|Hanging scale rearways (back lever) (2 s.).|II|Strength elements and hold elements (2 sec.)|A|0.1|89|2|1|./img/elements/rings/page-89-row-2-col-1.png
||II|Strength elements and hold elements (2 sec.)|B|0.2|89|2|2|./img/elements/rings/page-89-row-2-col-2.png
|Support scale (planche)(2 s.).|II|Strength elements and hold elements (2 sec.)|C|0.3|89|2|3|./img/elements/rings/page-89-row-2-col-3.png
Hirondelle|Support scale at ring height (swallow or maltese cross) (2 s.).|II|Strength elements and hold elements (2 sec.)|D|0.4|89|2|4|./img/elements/rings/page-89-row-2-col-4.png
|Inverted swallow (2 s.).|II|Strength elements and hold elements (2 sec.)|E|0.5|89|2|5|./img/elements/rings/page-89-row-2-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|89|2|6|./img/elements/rings/page-89-row-2-col-6.png
|Hanging scale frontways (front lever) (2 s.).|II|Strength elements and hold elements (2 sec.)|A|0.1|89|3|1|./img/elements/rings/page-89-row-3-col-1.png
|Any cross (2 s.).|II|Strength elements and hold elements (2 sec.)|B|0.2|89|3|2|./img/elements/rings/page-89-row-3-col-2.png
|Vcross (2 s.).|II|Strength elements and hold elements (2 sec.)|C|0.3|89|3|3|./img/elements/rings/page-89-row-3-col-3.png
||II|Strength elements and hold elements (2 sec.)|D|0.4|89|3|4|./img/elements/rings/page-89-row-3-col-4.png
||II|Strength elements and hold elements (2 sec.)|E|0.5|89|3|5|./img/elements/rings/page-89-row-3-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|89|3|6|./img/elements/rings/page-89-row-3-col-6.png
|Support scale straddled (2 s.).|II|Strength elements and hold elements (2 sec.)|A|0.1|89|4|1|./img/elements/rings/page-89-row-4-col-1.png
||II|Strength elements and hold elements (2 sec.)|B|0.2|89|4|2|./img/elements/rings/page-89-row-4-col-2.png
||II|Strength elements and hold elements (2 sec.)|C|0.3|89|4|3|./img/elements/rings/page-89-row-4-col-3.png
Tsukahara 3|V Cross, press to V-sit (2 sec.). De cristo p. vert. subir a Angulo p. vert. (2 s.)|II|Strength elements and hold elements (2 sec.)|D|0.4|89|4|4|./img/elements/rings/page-89-row-4-col-4.png
Colak|Vertical pull up with str. arms to V-cross (2 s.).|II|Strength elements and hold elements (2 sec.)|E|0.5|89|4|5|./img/elements/rings/page-89-row-4-col-5.png
||II|Strength elements and hold elements (2 sec.)|F/G/H|0.6|89|4|6|./img/elements/rings/page-89-row-4-col-6.png
|Salto bwd. piked or straight also with %.|IV|Dismounts|A|0.1|100|1|1|./img/elements/rings/page-100-row-1-col-1.png
|Salto bwd. straight with 1/1 t.|IV|Dismounts|B|0.2|100|1|2|./img/elements/rings/page-100-row-1-col-2.png
|Salto bwd. straight with 2/1 t. or 3/2 t.|IV|Dismounts|C|0.3|100|1|3|./img/elements/rings/page-100-row-1-col-3.png
||IV|Dismounts|D|0.4|100|1|4|./img/elements/rings/page-100-row-1-col-4.png
|Salto bwd. straight with 3/1 t.|IV|Dismounts|E|0.5|100|1|5|./img/elements/rings/page-100-row-1-col-5.png
||IV|Dismounts|F/G/H|0.6|100|1|6|./img/elements/rings/page-100-row-1-col-6.png
||IV|Dismounts|A|0.1|100|2|1|./img/elements/rings/page-100-row-2-col-1.png
||IV|Dismounts|B|0.2|100|2|2|./img/elements/rings/page-100-row-2-col-2.png
|Double salto bwd. straight.|IV|Dismounts|C|0.3|100|2|3|./img/elements/rings/page-100-row-2-col-3.png
||IV|Dismounts|D|0.4|100|2|4|./img/elements/rings/page-100-row-2-col-4.png
||IV|Dismounts|E|0.5|100|2|5|./img/elements/rings/page-100-row-2-col-5.png
|Triple salto bwd. tucked.|IV|Dismounts|F/G/H|0.6|100|2|6|./img/elements/rings/page-100-row-2-col-6.png
||IV|Dismounts|A|0.1|100|3|1|./img/elements/rings/page-100-row-3-col-1.png
||IV|Dismounts|B|0.2|100|3|2|./img/elements/rings/page-100-row-3-col-2.png
||IV|Dismounts|C|0.3|100|3|3|./img/elements/rings/page-100-row-3-col-3.png
||IV|Dismounts|D|0.4|100|3|4|./img/elements/rings/page-100-row-3-col-4.png
||IV|Dismounts|E|0.5|100|3|5|./img/elements/rings/page-100-row-3-col-5.png
Whittenburg||IV|Dismounts|F/G/H|0.6|100|3|6|./img/elements/rings/page-100-row-3-col-6.png
||IV|Dismounts|A|0.1|100|4|1|./img/elements/rings/page-100-row-4-col-1.png
||IV|Dismounts|B|0.2|100|4|2|./img/elements/rings/page-100-row-4-col-2.png
|Double salto bwd. t. with % or 1/1 t.|IV|Dismounts|C|0.3|100|4|3|./img/elements/rings/page-100-row-4-col-3.png
|Double salto bwd. t. with 3/2 t.|IV|Dismounts|D|0.4|100|4|4|./img/elements/rings/page-100-row-4-col-4.png
|Double salto bwd. t. with 2/1 t.|IV|Dismounts|E|0.5|100|4|5|./img/elements/rings/page-100-row-4-col-5.png
Tuuha|Double salto bwd. t. with 5/2 t.|IV|Dismounts|F/G/H|0.6|100|4|6|./img/elements/rings/page-100-row-4-col-6.png
||IV|Dismounts|A|0.1|101|1|1|./img/elements/rings/page-101-row-1-col-1.png
||IV|Dismounts|B|0.2|101|1|2|./img/elements/rings/page-101-row-1-col-2.png
|Salto bwd. str. with 1/1 t. and salto t. Nps tly|IV|Dismounts|C|0.3|101|1|3|./img/elements/rings/page-101-row-1-col-3.png
|Double salto bwd. straight with % or 1/1 t.|IV|Dismounts|D|0.4|101|1|4|./img/elements/rings/page-101-row-1-col-4.png
||IV|Dismounts|E|0.5|101|1|5|./img/elements/rings/page-101-row-1-col-5.png
|Double salto bwd. straight with 3/2 or 2/1 t.|IV|Dismounts|F/G/H|0.6|101|1|6|./img/elements/rings/page-101-row-1-col-6.png
||IV|Dismounts|A|0.1|101|2|1|./img/elements/rings/page-101-row-2-col-1.png
||IV|Dismounts|B|0.2|101|2|2|./img/elements/rings/page-101-row-2-col-2.png
||IV|Dismounts|C|0.3|101|2|3|./img/elements/rings/page-101-row-2-col-3.png
||IV|Dismounts|D|0.4|101|2|4|./img/elements/rings/page-101-row-2-col-4.png
||IV|Dismounts|E|0.5|101|2|5|./img/elements/rings/page-101-row-2-col-5.png
||IV|Dismounts|F/G/H|0.6|101|2|6|./img/elements/rings/page-101-row-2-col-6.png
||IV|Dismounts|A|0.1|101|3|1|./img/elements/rings/page-101-row-3-col-1.png
||IV|Dismounts|B|0.2|101|3|2|./img/elements/rings/page-101-row-3-col-2.png
||IV|Dismounts|C|0.3|101|3|3|./img/elements/rings/page-101-row-3-col-3.png
||IV|Dismounts|D|0.4|101|3|4|./img/elements/rings/page-101-row-3-col-4.png
||IV|Dismounts|E|0.5|101|3|5|./img/elements/rings/page-101-row-3-col-5.png
||IV|Dismounts|F/G/H|0.6|101|3|6|./img/elements/rings/page-101-row-3-col-6.png
||IV|Dismounts|A|0.1|101|4|1|./img/elements/rings/page-101-row-4-col-1.png
||IV|Dismounts|B|0.2|101|4|2|./img/elements/rings/page-101-row-4-col-2.png
||IV|Dismounts|C|0.3|101|4|3|./img/elements/rings/page-101-row-4-col-3.png
||IV|Dismounts|D|0.4|101|4|4|./img/elements/rings/page-101-row-4-col-4.png
||IV|Dismounts|E|0.5|101|4|5|./img/elements/rings/page-101-row-4-col-5.png
||IV|Dismounts|F/G/H|0.6|101|4|6|./img/elements/rings/page-101-row-4-col-6.png
|Salto fwd. piked or straight, also with ¥ t|IV|Dismounts|A|0.1|99|1|1|./img/elements/rings/page-99-row-1-col-1.png
|Salto fwd. piked or straight with 1/1 t.|IV|Dismounts|B|0.2|99|1|2|./img/elements/rings/page-99-row-1-col-2.png
|Salto fwd. piked or straight with 3/2 t. dh 4A on.|IV|Dismounts|C|0.3|99|1|3|./img/elements/rings/page-99-row-1-col-3.png
|Salto fwd. piked or straight with 2/1 t.|IV|Dismounts|D|0.4|99|1|4|./img/elements/rings/page-99-row-1-col-4.png
||IV|Dismounts|E|0.5|99|1|5|./img/elements/rings/page-99-row-1-col-5.png
||IV|Dismounts|F/G/H|0.6|99|1|6|./img/elements/rings/page-99-row-1-col-6.png
||IV|Dismounts|A|0.1|99|2|1|./img/elements/rings/page-99-row-2-col-1.png
||IV|Dismounts|B|0.2|99|2|2|./img/elements/rings/page-99-row-2-col-2.png
|Double salto fwd. tucked or tucked with ¥% t.|IV|Dismounts|C|0.3|99|2|3|./img/elements/rings/page-99-row-2-col-3.png
Fischer|Double salto fwd. tucked with 3/2 t (also 1/1 t.).|IV|Dismounts|D|0.4|99|2|4|./img/elements/rings/page-99-row-2-col-4.png
||IV|Dismounts|E|0.5|99|2|5|./img/elements/rings/page-99-row-2-col-5.png
||IV|Dismounts|F/G/H|0.6|99|2|6|./img/elements/rings/page-99-row-2-col-6.png
||IV|Dismounts|A|0.1|99|3|1|./img/elements/rings/page-99-row-3-col-1.png
||IV|Dismounts|B|0.2|99|3|2|./img/elements/rings/page-99-row-3-col-2.png
||IV|Dismounts|C|0.3|99|3|3|./img/elements/rings/page-99-row-3-col-3.png
Balabanov|Double salto fwd. piked or piked with % t.|IV|Dismounts|D|0.4|99|3|4|./img/elements/rings/page-99-row-3-col-4.png
|Double salto fwd. piked with 3/2 t. (also 1/1 t.).|IV|Dismounts|E|0.5|99|3|5|./img/elements/rings/page-99-row-3-col-5.png
||IV|Dismounts|F/G/H|0.6|99|3|6|./img/elements/rings/page-99-row-3-col-6.png
||IV|Dismounts|A|0.1|99|4|1|./img/elements/rings/page-99-row-4-col-1.png
||IV|Dismounts|B|0.2|99|4|2|./img/elements/rings/page-99-row-4-col-2.png
||IV|Dismounts|C|0.3|99|4|3|./img/elements/rings/page-99-row-4-col-3.png
||IV|Dismounts|D|0.4|99|4|4|./img/elements/rings/page-99-row-4-col-4.png
||IV|Dismounts|E|0.5|99|4|5|./img/elements/rings/page-99-row-4-col-5.png
||IV|Dismounts|F/G/H|0.6|99|4|6|./img/elements/rings/page-99-row-4-col-6.png
||III|Swing to Strength hold elements (2 sec.)|A|0.1|98|1|1|./img/elements/rings/page-98-row-1-col-1.png
||III|Swing to Strength hold elements (2 sec.)|B|0.2|98|1|2|./img/elements/rings/page-98-row-1-col-2.png
||III|Swing to Strength hold elements (2 sec.)|C|0.3|98|1|3|./img/elements/rings/page-98-row-1-col-3.png
||III|Swing to Strength hold elements (2 sec.)|D|0.4|98|1|4|./img/elements/rings/page-98-row-1-col-4.png
|Uprise bwd. to inverted cross (2 s.).|III|Swing to Strength hold elements (2 sec.)|E|0.5|98|1|5|./img/elements/rings/page-98-row-1-col-5.png
||III|Swing to Strength hold elements (2 sec.)|F/G/H|0.6|98|1|6|./img/elements/rings/page-98-row-1-col-6.png
||III|Swing to Strength hold elements (2 sec.)|A|0.1|98|2|1|./img/elements/rings/page-98-row-2-col-1.png
||III|Swing to Strength hold elements (2 sec.)|B|0.2|98|2|2|./img/elements/rings/page-98-row-2-col-2.png
||III|Swing to Strength hold elements (2 sec.)|C|0.3|98|2|3|./img/elements/rings/page-98-row-2-col-3.png
|Felge bwd. straight to free sup. scale. (2 s.) plancha. (2 s.)|III|Swing to Strength hold elements (2 sec.)|D|0.4|98|2|4|./img/elements/rings/page-98-row-2-col-4.png
||III|Swing to Strength hold elements (2 sec.)|E|0.5|98|2|5|./img/elements/rings/page-98-row-2-col-5.png
||III|Swing to Strength hold elements (2 sec.)|F/G/H|0.6|98|2|6|./img/elements/rings/page-98-row-2-col-6.png
||III|Swing to Strength hold elements (2 sec.)|A|0.1|98|3|1|./img/elements/rings/page-98-row-3-col-1.png
||III|Swing to Strength hold elements (2 sec.)|B|0.2|98|3|2|./img/elements/rings/page-98-row-3-col-2.png
||III|Swing to Strength hold elements (2 sec.)|C|0.3|98|3|3|./img/elements/rings/page-98-row-3-col-3.png
||III|Swing to Strength hold elements (2 sec.)|D|0.4|98|3|4|./img/elements/rings/page-98-row-3-col-4.png
||III|Swing to Strength hold elements (2 sec.)|E|0.5|98|3|5|./img/elements/rings/page-98-row-3-col-5.png
||III|Swing to Strength hold elements (2 sec.)|F/G/H|0.6|98|3|6|./img/elements/rings/page-98-row-3-col-6.png
||III|Swing to Strength hold elements (2 sec.)|A|0.1|98|4|1|./img/elements/rings/page-98-row-4-col-1.png
||III|Swing to Strength hold elements (2 sec.)|B|0.2|98|4|2|./img/elements/rings/page-98-row-4-col-2.png
||III|Swing to Strength hold elements (2 sec.)|C|0.3|98|4|3|./img/elements/rings/page-98-row-4-col-3.png
||III|Swing to Strength hold elements (2 sec.)|D|0.4|98|4|4|./img/elements/rings/page-98-row-4-col-4.png
||III|Swing to Strength hold elements (2 sec.)|E|0.5|98|4|5|./img/elements/rings/page-98-row-4-col-5.png
||III|Swing to Strength hold elements (2 sec.)|F/G/H|0.6|98|4|6|./img/elements/rings/page-98-row-4-col-6.png
